IsBadBuy,VehicleAge,WheelTypeID,VehOdo,MMRCurrentAuctionCleanPrice,VehBCost,WarrantyCost
0,4,2,89029,7657,4780,1763
0,2,2,68584,8842,8470,1020
0,3,2,78008,8696,8270,1155
0,5,1,69087,5069,4110,533
0,5,2,57254,4474,4310,920
0,8,1,81204,2969,5770,2452
0,5,2,41990,7358,5600,975
0,4,2,75077,6793,7240,1623
0,4,2,84880,8051,5670,1373
0,4,2,77096,5598,5270,1155
0,3,1,67430,9588,7740,1020
0,7,2,63660,5705,6100,1711
0,2,2,82314,9527,7870,1243
0,4,1,79039,8109,8670,1974
0,2,2,89467,9167,8270,2152
0,3,2,77202,8583,8270,1155
0,2,2,75148,9313,8370,1155
0,3,2,78834,8966,7055,2091
0,2,2,76371,8635,8370,1155
0,3,1,90025,10130,8470,2351
0,5,1,83191,7031,4660,1503
0,3,1,94521,15251,9680,1053
0,2,2,93728,8945,8370,1341
0,2,2,73015,9534,8270,1974
0,3,1,90677,10231,7670,1485
0,6,1,77930,7476,6470,1155
0,6,1,75116,6409,6770,686
0,4,2,76217,7303,6555,1623
0,6,1,78691,5755,5470,920
0,3,2,77828,8583,7670,1155
0,4,1,78467,7516,6755,1506
0,2,2,86434,9192,8170,1243
0,7,1,96570,5336,7185,920
0,8,1,61442,3204,3360,1711
0,2,2,39355,11575,8540,822
0,4,1,65975,7609,7785,1703
0,5,1,64806,5940,7340,1703
0,4,2,73304,6055,5225,569
0,3,2,73521,12623,9750,569
0,4,1,81608,7608,5925,2152
0,5,2,78545,5431,5970,1623
0,6,1,86181,8137,8340,2022
0,4,1,67540,10536,8385,1020
0,3,2,72940,9058,7270,1623
0,6,1,87153,9170,9945,1503
0,5,1,75102,7679,8185,1389
0,3,2,70717,8483,6870,1155
0,3,2,88801,8667,6800,1373
0,3,1,68794,7008,5725,1020
0,5,2,70775,6073,5010,1155
0,5,1,84510,6470,6725,1373
0,4,1,88076,9361,6925,1113
0,5,2,52635,4587,5110,1086
0,4,1,89164,8169,7885,983
0,5,2,96659,4547,4810,1053
0,4,1,73249,4909,5010,569
0,3,2,78139,8667,7000,1272
0,4,1,66201,7827,7240,1411
0,5,2,46667,7661,7500,905
0,4,2,49655,7491,6500,975
0,3,1,61501,9380,8040,1118
0,3,2,74155,8363,7000,1038
0,3,2,73084,8334,7200,1038
0,3,2,74918,7509,7240,803
0,4,2,54581,7415,6500,1086
0,8,2,72310,2254,4600,4922
0,5,1,90336,4529,5425,1341
0,3,2,75274,8667,6800,1272
0,3,2,70541,8648,7100,1038
0,3,2,59609,7920,6225,1086
0,4,2,52958,5660,5110,505
0,4,2,41657,5461,5825,482
0,4,2,68527,9563,7440,1215
0,4,1,81953,9150,5725,1503
0,3,2,68168,4686,5625,533
0,3,2,59615,7061,5670,1086
0,7,2,96230,3788,3760,1930
0,3,2,72150,6947,6725,803
0,5,2,92520,5690,5555,1053
0,2,2,79664,8635,8470,1155
0,2,2,89483,12225,8370,1763
0,3,1,88768,9590,6955,1763
0,4,2,80775,5039,5725,983
0,3,1,73324,8396,7285,920
0,5,1,62542,7319,7125,533
0,8,2,77659,4005,4960,1923
0,3,1,54509,9893,8840,1003
0,4,1,70301,7615,6770,1623
0,4,2,66664,7975,6825,1118
0,3,2,73989,7083,5920,803
0,5,2,83788,3526,4095,983
0,8,1,88507,5267,5420,894
0,7,2,66731,3273,4995,833
0,6,1,79375,9287,10850,1389
0,6,1,66218,8935,10050,923
0,4,1,83161,12372,9950,853
0,4,1,70458,5375,5755,1155
0,8,1,60300,8693,9450,1711
0,7,1,88104,6004,7485,894
0,5,2,61740,4867,5955,1215
0,6,2,89193,3789,4230,1633
0,5,2,76517,7329,7270,1506
0,3,2,41552,8137,8350,905
0,2,2,70976,9622,7760,803
0,3,2,79059,8903,7060,569
0,3,2,97942,8144,5835,1918
0,3,2,76929,8372,7135,1155
0,3,1,73972,9146,6935,1272
0,5,1,67563,7330,8470,923
0,4,1,67701,6171,6560,533
0,5,2,86066,5430,4230,1633
0,8,1,107016,5740,4500,1110
0,5,1,108811,4999,3330,650
0,9,1,71756,2842,4030,2508
0,4,1,94456,9155,4500,1774
0,2,2,64683,9342,6755,825
0,5,2,91384,3924,3430,1053
0,6,2,68789,3953,4430,728
0,4,1,96391,6706,4195,1053
0,5,2,65378,3763,4230,728
0,5,2,99438,4830,2905,1341
0,6,1,86482,4624,4395,594
0,4,1,84326,9961,8435,1503
0,7,1,90107,6914,6920,2651
0,3,2,64039,6699,5540,1020
0,4,1,84032,3755,5085,1763
0,4,2,53162,4030,6005,1251
0,4,2,90463,5113,4120,1341
0,7,1,79351,5964,7255,869
0,4,1,80475,7748,5840,1243
0,4,2,73446,6110,5605,1155
0,4,2,74392,5798,5205,1155
0,4,1,74581,10332,7720,1974
0,4,2,69951,6541,6905,3910
0,5,1,81809,NULL,4820,1763
0,5,2,60614,5696,5940,923
0,3,1,63437,8052,7755,1703
0,2,1,44901,11634,8055,482
0,3,2,84810,11567,9375,1503
0,4,1,88980,1893,8355,1243
0,3,1,53776,15494,9675,1003
0,4,2,73493,5962,4920,1506
0,4,1,56728,NULL,9340,1334
0,4,1,78961,9258,7820,1974
0,5,1,76235,6216,4820,1506
0,3,2,86621,11375,8855,1503
0,5,1,88679,12890,10640,853
0,4,1,45982,5533,5640,834
0,3,1,72461,10204,7855,1272
0,3,2,70293,11560,10075,1389
0,4,1,62586,9536,9775,728
0,3,1,60130,NULL,7755,1703
0,4,1,73746,7502,5805,2208
0,5,2,87748,7133,8255,594
0,3,1,66580,6072,5240,825
0,2,1,86031,14314,6990,1763
0,2,2,84118,8534,6790,1243
0,3,1,78547,11872,7405,1623
0,2,2,72109,7906,5990,1038
0,3,2,82986,7839,7100,1763
0,3,2,62978,7175,6990,923
0,2,1,80424,9739,7705,1633
0,2,1,75278,12612,7305,803
0,4,2,76999,8413,7905,1974
0,5,2,86569,5819,5490,1373
0,3,2,54443,7701,7520,1003
0,3,2,35246,7129,6740,462
0,4,2,50169,6745,5405,1086
0,4,1,79473,9516,8220,803
0,5,2,85190,8289,8020,1503
0,8,1,76424,5922,6205,2157
0,4,1,70179,5889,5120,1155
0,5,2,82307,5372,5505,1503
0,6,1,85602,11886,11260,1373
0,3,1,76346,8457,8420,803
0,4,2,65447,6541,6305,1215
0,3,2,69560,7409,6040,533
0,4,1,61751,9569,7140,923
0,4,1,70065,11386,7920,1506
0,3,2,81266,12271,10025,1503
0,3,2,62190,7356,6390,1020
0,4,2,68226,8270,6590,533
0,4,1,80545,12887,9625,594
0,4,1,67100,7054,7705,728
0,4,1,52089,9609,7820,588
0,4,1,82497,12561,8820,1503
0,4,1,72322,7427,7355,1272
0,7,1,85672,7455,7920,2452
0,4,1,84043,8027,8205,2152
0,3,2,70636,9111,8505,1974
0,3,2,73649,9111,8505,1974
0,4,1,78345,7865,7305,1974
0,5,2,79120,5427,6105,1623
0,3,1,81374,11785,7920,853
0,6,1,85782,4397,5205,594
0,5,2,88168,7960,8120,1503
0,5,2,76854,6015,5805,803
0,5,1,79058,9161,10740,803
0,6,1,92514,7134,8420,620
0,4,1,59457,9462,9875,1086
0,7,1,87661,5748,6305,1933
0,4,2,59805,5654,5740,505
0,3,2,37986,7164,6540,882
0,4,1,35733,7537,8155,941
0,2,1,84314,10276,7855,2282
0,3,1,83979,11170,10075,594
0,5,1,86468,7894,7105,1763
0,6,1,89888,10920,9340,1763
0,5,2,69085,4483,5505,825
0,5,1,82483,6176,6605,1633
0,5,1,62687,7961,5405,1215
0,4,1,75757,10950,9640,1389
0,7,2,64164,4562,6505,2003
0,3,2,43997,6782,6705,623
0,9,1,85482,6263,6005,1543
0,3,1,80281,14920,9550,853
0,3,1,63242,10301,7560,1703
0,3,2,75381,8027,6730,1974
0,8,1,91447,5027,6355,920
0,2,2,60153,7011,5805,728
0,4,1,44538,6920,6530,1328
0,3,2,68638,10463,7635,630
0,7,1,98009,4574,4050,2218
0,2,2,81340,8073,6435,1243
0,4,2,71961,9553,7270,1272
0,3,1,87283,9088,6030,2152
0,5,2,74125,3731,3450,1155
0,5,2,67719,4130,4190,533
0,5,1,58900,6357,9675,754
0,6,3,80843,8033,7970,2452
0,2,1,57302,8368,4990,671
0,3,2,59102,6281,5805,671
0,7,1,71092,3974,5090,2274
0,5,1,89088,8072,6905,1243
0,3,1,72196,14119,8860,1623
0,4,1,72204,11894,8835,920
0,3,1,75162,10330,7275,920
0,2,2,76267,8892,7475,1974
0,6,1,79883,7214,6965,1689
0,4,1,77150,11731,9290,1974
0,5,1,85528,11482,10960,853
0,4,2,51818,9121,8260,1086
0,3,1,79088,8438,6045,1974
0,3,2,56983,7861,5715,588
0,7,1,85481,5529,6065,1803
0,6,1,53455,6169,6565,1220
0,4,2,80702,6045,4430,2152
0,4,2,87211,6005,4660,2152
0,2,2,69626,8892,7475,1703
0,4,2,63017,7603,7680,630
0,4,1,50713,6317,5515,671
0,3,2,50105,7102,7180,671
0,6,1,89566,4359,4000,1283
0,3,1,66372,11551,8445,1215
0,3,1,74984,9341,6965,803
0,4,2,76331,6225,4900,803
0,3,1,67008,8676,6730,1118
0,6,1,93270,9043,8660,1641
0,2,2,74893,0,6715,2091
0,6,2,77192,5879,5565,1806
0,3,3,84736,8438,6115,2152
0,3,2,57179,5117,4960,505
0,2,1,73169,15676,9560,1623
0,2,1,69685,13989,7245,1313
0,3,2,69665,7760,7560,1703
0,3,1,66920,7819,5515,728
0,4,1,72243,8127,8945,1155
0,5,1,91576,13916,11665,909
0,4,2,75961,6920,5345,1974
0,5,1,69335,4745,4225,1898
0,3,2,80312,5749,4230,983
0,4,1,77551,9339,8090,1389
0,7,1,86429,8037,9200,1673
0,5,2,63835,4725,5125,533
0,4,2,90112,9121,5665,1630
0,4,3,83616,7092,5100,853
0,3,1,68667,0,5815,728
0,3,1,66074,8357,6365,1703
0,5,2,62744,4669,4925,533
0,5,2,48286,4321,3700,482
0,3,1,81522,0,5865,2282
0,5,2,58439,3704,4760,671
0,6,1,69421,4081,5665,1028
0,5,1,77882,8046,7270,1155
0,2,2,83719,9406,4660,983
0,3,2,66240,9390,6965,1215
0,3,2,61408,11227,9260,1215
0,4,2,66589,6447,4810,923
0,4,2,71905,3174,3360,569
0,4,2,50237,6045,5215,1500
0,3,1,88322,8756,6815,1503
0,2,1,54137,7367,6115,1086
0,7,1,79426,5517,6515,869
0,4,2,70467,6322,6865,1623
0,4,1,74538,10584,8745,1155
0,3,1,70292,8151,6915,1974
0,3,1,88000,9014,5745,2152
0,4,1,73017,12766,11060,1272
0,2,1,75559,9079,6815,1974
0,2,1,79818,0,6215,1623
0,3,2,61090,8208,6815,1411
0,3,1,62278,11076,7975,630
0,1,1,75660,10575,7275,1272
0,3,1,84803,11976,8275,853
0,4,2,78890,5972,4400,803
0,5,1,70227,4655,5255,4622
0,2,1,67743,0,6615,1411
0,3,1,82249,11676,6145,1633
0,5,2,81045,4750,3800,853
0,4,3,61090,9469,8545,1020
0,4,1,70762,9234,7145,1155
0,2,1,72653,0,6215,1623
0,3,1,57535,11586,7015,1169
0,4,1,72814,4920,4900,1155
0,4,1,67835,9090,8090,1215
0,6,1,47937,5676,7290,1275
0,2,1,58214,11241,6965,505
0,5,2,43928,4589,5565,975
0,5,1,81798,6179,6715,2022
0,4,2,69785,5308,4900,1215
0,5,1,70631,9108,10260,1038
0,5,3,89732,11713,10060,1373
0,5,2,69099,3500,3800,825
0,4,1,60634,7504,6015,1703
0,7,1,66371,8065,8745,1125
0,4,1,74977,8538,6615,2091
0,2,2,76836,0,6345,2091
0,5,2,50331,4281,5565,1086
0,4,1,68783,8825,7570,1020
0,2,2,88795,0,5245,2282
0,4,1,85302,8937,7890,1633
0,1,2,62975,11226,7775,1703
0,3,2,69475,7263,6215,728
0,3,2,64257,8922,6440,1118
0,4,1,62925,9175,9175,1215
0,2,2,41173,8581,7190,693
0,2,1,54443,8876,7190,754
0,3,2,68396,5376,5415,728
0,4,1,70780,6242,5815,569
0,4,1,52029,6058,7990,1251
0,5,1,64152,8558,7990,1118
0,3,1,61866,11312,8070,1020
0,1,1,68654,9906,7775,1703
0,3,2,65560,4159,5100,533
0,2,2,88215,5546,6445,1373
0,3,1,73856,7989,6740,803
0,3,1,66791,7634,7345,1703
0,6,1,72198,5469,7245,1455
0,2,2,64300,7122,7390,1801
0,5,1,89953,7518,7015,1243
0,3,2,70122,5946,5540,569
0,5,1,81948,6765,6840,1243
0,4,1,77214,7354,7190,920
0,3,1,64354,5901,5225,1020
0,4,1,73779,12024,10260,1857
0,3,1,50210,6532,7245,671
0,4,1,77070,5901,6865,1506
0,3,1,54708,8502,7445,671
0,3,2,59950,5376,6015,671
0,2,1,72060,9312,6540,803
0,4,2,71128,5174,5165,569
0,4,2,81090,5191,5965,2152
0,4,1,68093,8810,10160,1215
0,3,1,61295,10239,8570,1215
0,6,1,82679,6715,7690,2452
0,2,1,68001,11060,7775,1118
0,6,1,81713,7441,6815,2452
0,6,1,87184,6408,6965,1543
0,3,1,56449,9788,9070,1086
0,3,1,56594,11591,9600,920
0,4,1,51268,5825,5215,1003
0,4,2,72089,4086,3900,1155
0,2,1,61861,9140,6615,728
0,2,2,56226,7840,6745,1003
0,2,1,75628,8077,7790,1974
0,4,1,58744,7274,6755,1583
0,1,1,78362,11187,7145,1272
0,3,2,63005,6703,5615,728
0,3,2,65407,5112,4700,533
0,3,2,54390,6914,5515,1251
0,5,2,76355,4643,4660,569
0,3,1,72456,5259,5515,1155
0,2,1,57131,8565,6965,1086
0,3,2,59585,5961,6015,505
0,2,2,66367,6861,5100,1215
0,2,2,70575,6677,5215,1389
0,4,1,56563,4086,4460,920
0,5,1,64769,5664,5465,728
0,3,1,68461,11343,8690,1215
0,7,1,45032,4049,4460,1275
0,3,1,71548,8663,6865,2091
0,4,1,55057,5803,6015,1003
0,2,1,50119,8606,6615,754
0,2,2,76897,10436,7370,1623
0,5,2,67879,3798,6165,728
0,3,2,68591,7750,7690,1801
0,5,1,55159,4427,5565,920
0,2,2,66976,10506,7490,728
0,4,2,45855,3294,4660,693
0,5,1,52238,3947,4725,588
0,3,1,80781,8575,7590,2152
0,3,2,62351,7928,6815,533
0,6,1,75397,7249,7020,1155
0,2,2,57269,7109,6020,671
0,2,2,43610,8503,7650,834
0,3,2,44649,8348,7550,764
0,4,2,58388,9241,7695,1251
0,2,2,44908,8002,6520,482
0,3,2,72050,6831,4830,569
0,2,1,58258,11499,7850,1003
0,3,1,74830,18942,10390,1506
0,4,1,80205,9118,6945,1763
0,4,1,66426,8663,7695,1801
0,4,1,48513,4857,5770,905
0,7,2,68313,3250,4965,1320
0,6,2,75738,5249,5370,1038
0,7,1,85250,6254,7695,1543
0,6,1,83243,4951,5470,853
0,2,2,42703,7898,7120,693
0,6,1,75963,4675,5970,1623
0,5,1,74505,7541,6170,1272
0,5,1,63420,7884,7350,1215
0,5,2,72658,10081,7250,920
0,5,1,90596,10592,8095,2351
0,3,2,55067,8132,7020,837
0,3,2,59594,8876,6650,754
0,5,1,74331,8373,7195,1389
0,4,2,85480,6905,5570,2282
0,3,2,40130,6598,6170,623
0,5,2,37482,4797,6170,462
0,5,2,64256,4954,5770,533
0,2,1,72341,12739,8080,1272
0,7,3,62595,7159,7990,1320
0,4,2,72671,11171,7695,1389
0,2,2,43893,8721,7120,693
0,3,2,64840,8398,7295,923
0,3,1,84675,10361,7280,1373
0,5,2,74815,5268,4465,1155
0,2,2,52021,8277,6720,754
0,5,1,62368,4116,4565,630
0,3,2,59821,7254,5970,1086
0,6,1,77079,7712,6970,920
0,3,2,61983,7266,5970,1215
0,3,1,58954,7088,5870,1086
0,3,2,56313,7266,5870,1086
0,3,2,65195,10381,7895,1411
0,6,1,39670,3766,5670,522
0,6,1,87471,6077,6370,1373
0,7,1,42246,5474,8450,853
0,4,2,63430,6125,6720,728
0,3,2,83947,11262,10365,594
0,4,2,74230,7131,6845,803
0,6,1,78477,10766,10465,920
0,6,3,55924,4458,6645,1500
0,4,1,90647,12268,9765,1918
0,6,2,82468,5559,6170,2152
0,4,1,87397,10692,9665,1503
0,5,2,67074,8640,9465,1118
0,3,2,83388,6716,5105,853
0,4,1,88705,12742,8650,2152
0,3,2,75817,8527,7070,1038
0,6,1,89414,8777,6670,2735
0,4,1,61537,7305,6820,728
0,5,1,78638,5447,4865,920
0,4,2,79463,7568,7475,1623
0,5,2,83232,5649,5105,2152
0,5,1,91201,12395,11215,1341
0,2,2,78863,8689,7395,686
0,2,1,72693,11545,7250,1155
0,2,1,73990,11854,7650,1155
0,3,1,53355,9645,7950,1500
0,3,2,66751,6311,5620,728
0,6,1,59879,4294,5620,754
0,2,1,73359,11139,7750,1155
0,4,2,63911,8069,8180,1703
0,2,1,61487,11650,8050,1020
0,2,2,83682,8984,7575,1243
0,3,2,78203,10966,10005,1389
0,5,1,71392,4576,6020,569
0,2,1,75460,11545,7020,1155
0,2,2,79868,9192,7280,1155
0,2,2,82140,12781,9695,594
0,5,2,44215,5267,7250,482
0,3,2,87607,9121,7780,2152
0,5,1,82737,7181,7020,1763
0,4,1,70160,10024,9565,1155
0,3,2,67481,11026,10095,1215
0,4,2,70883,6035,5220,803
0,6,2,71576,5493,6850,1974
0,4,2,60354,10231,10505,1215
0,4,1,92162,14148,8450,2351
0,3,2,81311,8282,7150,594
0,5,1,80055,8810,7750,983
0,3,2,62982,10920,9790,1215
0,4,1,68968,8245,7775,825
0,3,1,76228,10686,7650,1272
0,4,2,61674,5802,5920,1215
0,6,1,80912,0,10065,853
0,2,1,77418,11535,7850,1155
0,3,2,58484,6881,6470,1086
0,3,1,41224,9271,8450,623
0,4,1,83142,9824,9705,1243
0,5,2,39223,7969,10005,882
0,3,1,86813,9984,7695,1633
0,7,3,83294,8634,9150,1543
0,3,1,64289,9418,7950,1118
0,5,1,79741,7252,7450,2091
0,5,1,71692,14867,11515,1389
0,3,2,52548,11469,10865,1086
0,3,2,78743,8495,6720,1038
0,3,2,84979,7501,6320,983
0,3,1,66740,9310,8275,728
0,5,2,89258,5845,5820,1633
0,5,1,92032,5715,5105,1485
0,3,2,72343,8265,7110,569
0,6,1,78174,4565,5770,920
0,5,2,69691,8677,8895,3115
0,4,2,58629,7834,7450,1003
0,3,2,74897,8034,6270,1038
0,4,2,84989,4171,5560,853
0,3,2,50280,5328,6060,671
0,3,2,79382,9958,8280,569
0,5,1,72164,5715,5720,1272
0,4,2,75852,6860,4515,569
0,4,2,83328,8054,7490,2282
0,8,1,83809,7951,9265,2063
0,5,1,64427,7154,8195,630
0,2,2,77138,10275,8895,1857
0,2,1,72267,11789,9080,803
0,6,2,75449,5327,5445,1155
0,4,2,81345,5267,5065,853
0,6,1,54046,4776,6420,920
0,5,2,75136,5182,5770,1155
0,5,2,72976,5758,6320,1506
0,7,2,65766,4012,4805,833
0,5,1,74858,5531,6520,569
0,3,2,32156,6190,5370,462
0,5,2,92022,7415,6170,620
0,4,1,90383,10403,8695,1630
0,6,1,87650,5844,6920,1633
0,3,2,40932,7899,7850,623
0,8,1,69243,3485,3665,1711
0,3,1,88458,16465,9905,2152
0,5,1,81720,7330,5870,2412
0,4,1,72578,11856,8650,1155
0,3,1,67064,11711,8575,923
0,6,1,75523,7270,7695,1272
0,4,2,77306,10691,10165,1272
0,6,1,87435,7446,9705,1893
0,6,1,78993,7856,9490,1389
0,7,2,66740,4301,5920,1613
0,2,1,51574,9245,8380,837
0,4,1,84679,5948,5970,594
0,5,2,78928,4797,5170,1974
0,3,2,79628,6311,6620,803
0,5,1,73889,6094,7595,1623
0,2,1,62801,9751,8280,923
0,4,2,74716,5938,6170,569
0,3,2,92083,9941,7995,620
0,3,1,72243,15445,9150,1155
0,5,1,79317,7939,7595,1740
0,7,2,84420,4402,5170,2452
0,2,1,71018,7683,6820,803
0,2,2,31797,7645,6570,582
0,3,1,78162,15731,9265,1155
0,3,2,83637,6651,5170,853
0,6,1,65323,4532,4905,728
0,3,2,55251,6657,6820,671
0,4,2,76234,4493,5890,569
0,5,2,75014,8041,7715,1272
0,5,1,88958,9101,7850,723
0,4,1,73459,8521,7950,1506
0,7,1,78487,4031,5590,2508
0,1,2,77614,12483,10440,569
0,4,2,75892,5671,6190,1623
0,3,2,92703,9795,7850,1197
0,3,3,46256,7330,5690,834
0,4,2,71215,5439,5990,803
0,8,1,88354,7311,6520,1283
0,7,2,68287,3806,6590,1711
0,6,1,40639,6010,7715,905
0,2,2,92409,13446,9975,620
0,4,2,49750,4749,4705,482
0,3,2,87805,13353,10465,1243
0,6,1,82777,7909,8515,594
0,4,2,65638,5954,5790,533
0,4,2,84878,7262,6020,1113
0,5,1,86658,6887,8250,1373
0,4,2,65348,4476,5720,533
0,4,1,79787,7745,8050,1038
0,9,1,73940,7336,9050,1689
0,3,1,79052,11481,10190,1389
0,7,1,75036,6147,6490,1455
0,4,1,85053,8352,7390,723
0,3,1,67192,11886,8775,1020
0,2,1,87317,11600,8215,1633
0,2,2,84876,13761,9505,723
0,3,2,80341,7321,4985,853
0,5,1,89023,12174,9590,983
0,3,2,86882,8646,6390,1763
0,6,1,85330,6978,6520,723
0,3,2,56017,6895,7250,671
0,4,2,73127,6259,6190,569
0,6,1,86504,6505,7090,1113
0,5,1,84454,12721,11470,1503
0,3,1,86306,6262,5330,983
0,6,2,66168,6991,6845,630
0,1,1,82784,11036,7980,1633
0,4,2,89451,6511,7215,2282
0,3,2,71947,6766,5990,569
0,7,2,86081,6806,7665,1543
0,4,2,60730,10437,10040,1215
0,6,1,72955,9314,10540,920
0,7,3,77599,9049,10240,1103
0,5,1,82900,9786,9665,1763
0,4,1,61115,6931,8180,1703
0,3,3,45776,7889,8815,623
0,7,1,79619,7066,9740,1338
0,2,2,66216,8434,7810,1020
0,5,1,75246,3938,4685,686
0,3,2,66961,6684,6790,728
0,4,2,43874,5637,6390,482
0,4,2,63553,5598,6690,728
0,3,2,70717,6222,5220,803
0,3,2,60151,5505,4305,728
0,5,2,80332,5166,6190,2152
0,4,2,65880,7173,7650,533
0,3,3,78810,6622,6790,803
0,7,2,84798,3601,4385,894
0,3,1,62603,7794,7615,825
0,4,2,83011,6125,6690,853
0,4,2,72522,4830,5320,1155
0,5,1,75275,8528,7915,569
0,2,2,74807,7595,8015,803
0,7,1,75369,6320,7815,986
0,4,1,72799,8935,6520,1506
0,5,2,79281,3486,4685,920
0,5,1,73351,7584,8215,686
0,4,1,76700,5424,6690,803
0,3,2,76346,7964,7680,1974
0,5,3,73748,9928,8850,920
0,6,1,61179,6564,7135,1020
0,3,2,81852,7825,6420,594
0,4,1,82522,8971,7565,4032
0,2,2,67345,9248,8080,1703
0,4,2,72425,9219,9015,1389
0,3,2,81001,9842,7680,2152
0,7,3,64499,3840,5990,833
0,3,2,78795,4868,4905,803
0,2,2,53468,8836,8280,920
0,3,2,81393,7236,6520,853
0,4,1,57703,5076,5520,920
0,5,2,76983,7512,8215,1389
0,3,2,47072,8862,8715,1328
0,5,2,73089,8728,8265,569
0,6,1,67514,4506,6220,533
0,4,1,76773,7538,6590,803
0,2,2,62227,8824,8915,1020
0,4,1,95989,10781,10240,1341
0,3,1,30278,7308,6445,642
0,4,1,45060,7391,7475,623
0,4,1,70691,11051,10940,1155
0,3,2,94109,13915,7650,1053
0,1,2,68924,10142,8780,1703
0,2,1,67174,9896,8080,1703
0,2,2,54930,7958,7020,837
0,2,1,53477,12693,8580,1500
0,6,1,91003,9464,9580,1630
0,2,2,77592,7383,8980,1272
0,3,1,87636,10424,6735,1373
0,3,1,87713,9155,6420,853
0,3,1,79080,9512,7915,1272
0,6,1,52080,4299,5690,671
0,4,1,46432,4985,6220,905
0,5,1,48314,3797,5320,553
0,1,2,45237,9616,9015,834
0,6,1,76149,11139,9940,803
0,2,1,87685,11052,8215,2152
0,3,2,71599,13556,11445,1155
0,4,1,35683,5318,4845,882
0,4,1,51164,6341,5045,3376
0,8,2,80365,2662,3275,1543
0,3,2,68791,6083,5045,728
0,3,2,44516,5165,4045,482
0,3,1,69164,10602,7065,1020
0,4,1,60399,6476,5010,1313
0,5,1,71799,6843,5765,1974
0,6,1,82817,4409,3975,1153
0,4,2,62450,4472,4075,825
0,4,1,66509,12784,10865,1020
0,7,1,73837,6489,6565,1455
0,4,2,57050,5139,5045,1086
0,2,1,76847,7280,5045,920
0,2,2,56914,8039,6030,671
0,7,1,52070,3529,4610,3676
0,6,1,80328,8453,7710,1413
0,5,1,72924,6548,5965,686
0,4,1,58157,9760,8880,1086
0,5,2,75574,4999,4310,1506
0,7,2,68506,5206,6330,1711
0,7,1,50520,3407,3645,1717
0,4,1,55440,9671,7680,1086
0,6,1,76961,4617,4210,1220
0,5,1,42949,7003,7030,1328
0,5,2,65398,3395,4445,1020
0,5,1,67394,5461,7065,1703
0,5,1,66771,6896,5765,728
0,4,1,80907,5789,5045,983
0,5,2,63561,4890,5530,1703
0,4,1,28643,7477,6865,941
0,4,2,52094,12073,9400,671
0,3,2,30502,6748,5965,462
0,3,1,77189,5883,6065,1155
0,5,1,72009,4288,4460,1155
0,6,1,75309,8456,9965,1923
0,6,1,61603,5825,5530,1320
0,3,1,64243,6824,5895,1215
0,2,2,82753,1,6365,2282
0,6,1,76711,4648,4945,1220
0,3,2,50919,7034,6030,1086
0,5,1,79154,11068,9600,803
0,4,1,54118,7848,6465,920
0,5,1,74593,6125,7480,1389
0,4,1,38555,5140,5365,762
0,3,1,72480,8884,5865,569
0,6,1,80440,7036,6795,2193
0,2,2,69180,1,6430,1801
0,4,1,59638,10796,8945,1500
0,3,1,66487,7842,7510,1703
0,2,2,25613,6960,6430,462
0,4,1,72664,12115,10365,920
0,5,1,83507,7834,7410,723
0,5,2,55694,6529,6865,1003
0,5,1,60297,8736,7845,2141
0,2,2,21151,6367,6265,462
0,4,1,56724,6793,6030,1251
0,4,1,44434,8371,8880,975
0,5,2,70077,5371,5145,1623
0,5,1,79121,7779,6995,1155
0,7,2,66203,9105,4510,2198
0,6,1,83672,9105,5930,1153
0,3,2,62978,8314,7545,1703
0,3,1,66144,9264,5830,1020
0,3,2,50296,7052,5930,1086
0,3,2,43659,9771,8380,975
0,3,1,84503,7446,7880,1373
0,4,1,43142,10132,9010,1187
0,5,1,80271,1,5010,5092
0,3,2,40024,5469,5865,482
0,4,1,55842,8521,7945,1169
0,2,2,51436,6480,6230,505
0,2,1,89512,10248,7545,2152
0,5,1,64885,11673,10830,923
0,2,2,85246,9575,7645,2152
0,2,2,46365,7231,6065,623
0,3,1,72205,7539,8780,1272
0,4,1,58963,8371,7610,1086
0,2,1,87281,9421,7945,2152
0,5,1,49696,4178,5530,693
0,2,2,30453,6523,6665,462
0,6,1,71069,6693,4945,1689
0,2,2,24063,6073,6530,462
0,5,2,59447,4794,4910,754
0,8,1,63202,2763,3910,1125
0,3,1,64329,11244,8700,1118
0,6,1,78114,8617,8200,1338
0,4,1,53417,8756,7480,1086
0,3,1,51754,6796,6230,920
0,6,1,75812,7845,7880,986
0,5,1,67261,8000,7945,1020
0,5,2,59781,5690,4045,671
0,5,1,72371,7085,6665,1155
0,4,1,78097,14461,11015,1038
0,4,1,66729,5757,4445,1020
0,4,1,37220,6321,5865,642
0,6,1,75885,1,9300,1806
0,6,NULL,61412,11177,5530,1711
0,4,1,64473,4528,4745,630
0,5,1,61855,5854,7910,1020
0,5,1,53918,7802,8845,920
0,5,2,33235,4793,5365,882
0,2,2,82897,12269,9465,1503
0,2,2,22475,6960,6565,462
0,8,1,69087,4644,4110,1028
0,4,1,61053,8198,7680,1020
0,4,1,46714,9914,8780,975
0,5,1,59875,11686,10100,588
0,5,1,77660,7966,6995,1155
0,5,1,77027,12799,10200,1389
0,4,2,62677,NULL,5365,825
0,4,1,76909,8459,7310,1389
